MS-DAR-00084-00002-000-00307.jpg,MS-DAR-00085-000-00150.jpg,0.9998434636083025
MS-DAR-00209-00009-000-00168.jpg,MS-DAR-00209-00009-000-00088.jpg,0.999836635012187
MS-DAR-00056-000-00103.jpg,MS-DAR-00055-000-00261.jpg,0.9997674518523818
MS-DAR-00084-00002-000-00308.jpg,MS-DAR-00085-000-00151.jpg,0.999689180988727
MS-DAR-00209-00014-000-00016.jpg,MS-DAR-00209-00010-000-00084.jpg,0.9996621635826126
MS-DAR-00012-000-00325.jpg,MS-DAR-00012-000-00319.jpg,0.9996329936379592
MS-DAR-00057-000-00212.jpg,MS-DAR-00057-000-00214.jpg,0.9995158292274444
MS-DAR-00060-00002-000-00051.jpg,MS-DAR-00061-000-00086.jpg,0.999551298196277
MS-DAR-00067-000-00020.jpg,MS-DAR-00209-00014-000-00082.jpg,0.9992516723294192
MS-DAR-00209-00014-000-00040.jpg,MS-DAR-00209-00001-000-00053.jpg,0.99904830136048
MS-DAR-00057-000-00073.jpg,MS-DAR-00057-000-00075.jpg,0.9988862289742236
MS-DAR-00081-000-00247.jpg,MS-DAR-00081-000-00205.jpg,0.9988285584895074
MS-DAR-00053-00001-000-00118.jpg,MS-DAR-00125-000-00073.jpg,0.998600041748049
MS-DAR-00083-000-00022.jpg,MS-DAR-00083-000-00147.jpg,0.9985732171218078
MS-DAR-00081-000-00264.jpg,MS-DAR-00081-000-00274.jpg,0.941
MS-DAR-00205-00003-000-00502.jpg, MS-DAR-00205-00002-000-00138.jpg,0.823
MS-DAR-00014-000-00085.jpg,MS-DAR-00014-000-00115.jpg,0.901
MS-DAR-00076-000-00367.jpg,MS-DAR-00076-000-00393.jpg,0.9983272430091876
MS-DAR-00089-000-00099.jpg,MS-DAR-00089-000-00095.jpg,0.998276093077962
MS-DAR-00081-000-00052.jpg,MS-DAR-00081-000-00054.jpg,0.9977084748762238
MS-DAR-00205-00006-000-00077.jpg,MS-DAR-00205-00007-000-00429.jpg,0.9976268554653152
MS-DAR-00017-00001-000-00006.jpg,MS-DAR-00053-00002-000-00010.jpg,0.9974724371995974
MS-DAR-00209-00006-000-00378.jpg,MS-DAR-00067-000-00109.jpg,0.9971321326226023
MS-DAR-00205-00009-000-00178.jpg,MS-DAR-00029-00003-000-00198.jpg,0.9978113232755544
MS-DAR-00205-00005-000-00312.jpg,MS-DAR-00045-000-00145.jpg,0.996911840712268
MS-DAR-00017-00001-000-00005.jpg,MS-DAR-00053-00002-000-00009.jpg,0.9974327160066208
MS-DAR-00088-000-00340.jpg,MS-DAR-00088-000-00342.jpg,0.9972990176963634
MS-DAR-00087-000-00008.jpg,MS-DAR-00087-000-00010.jpg,0.9998527656409604
MS-DAR-00087-000-00260.jpg,MS-DAR-00089-000-00092.jpg,0.9966136046137342
MS-DAR-00205-00007-000-00112.jpg,MS-DAR-00205-00007-000-00116.jpg,0.9912874728096924
MS-DAR-00011-00002-000-00217.jpg,MS-DAR-00011-00002-000-00223.jpg,0.9938210244621248
